cfg_id,class_name,label,num_nodes
143,src/org/jruby/ast/FCallOneArgNode,0,43
144,src/org/jruby/ast/FCallSpecialArgBlockNode,0,46
145,src/org/jruby/ast/FCallSpecialArgBlockPassNode,0,46
146,src/org/jruby/ast/FCallSpecialArgNode,0,52
147,src/org/jruby/ast/FCallThreeArgBlockNode,0,44
148,src/org/jruby/ast/FCallThreeArgBlockPassNode,0,44
149,src/org/jruby/ast/FCallThreeArgNode,0,51
150,src/org/jruby/ast/FCallTwoArgBlockNode,0,40
151,src/org/jruby/ast/FCallTwoArgBlockPassNode,0,40
152,src/org/jruby/ast/FCallTwoArgNode,0,47
153,src/org/jruby/ast/FileNode,0,5
154,src/org/jruby/ast/FixnumNode,0,64
155,src/org/jruby/ast/FlipNode,0,133
156,src/org/jruby/ast/FloatNode,0,31
157,src/org/jruby/ast/ForNode,1,69
158,src/org/jruby/ast/GlobalAsgnNode,0,46
159,src/org/jruby/ast/GlobalVarNode,0,41
160,src/org/jruby/ast/Hash19Node,0,12
161,src/org/jruby/ast/HashNode,0,49
162,src/org/jruby/ast/IArgumentNode,0,0
163,src/org/jruby/ast/IfNode,0,78
164,src/org/jruby/ast/InstAsgnNode,0,65
165,src/org/jruby/ast/InstVarNode,0,87
166,src/org/jruby/ast/InvisibleNode,0,0
167,src/org/jruby/ast/IScopingNode,0,0
168,src/org/jruby/ast/IterNode,1,74
169,src/org/jruby/ast/LambdaNode,0,40
170,src/org/jruby/ast/ListNode,0,93
171,src/org/jruby/ast/LocalAsgnNode,0,74
172,src/org/jruby/ast/LocalVarNode,0,54
173,src/org/jruby/ast/Match2Node,0,67
174,src/org/jruby/ast/Match3Node,0,74
175,src/org/jruby/ast/MatchNode,0,46
176,src/org/jruby/ast/MethodDefNode,0,32
177,src/org/jruby/ast/ModuleNode,0,79
178,src/org/jruby/ast/MultipleAsgn19Node,0,101
179,src/org/jruby/ast/MultipleAsgnNode,2,110
180,src/org/jruby/ast/NewlineNode,0,53
181,src/org/jruby/ast/NextNode,1,47
182,src/org/jruby/ast/NilImplicitNode,0,8
183,src/org/jruby/ast/NilNode,0,42
184,src/org/jruby/ast/Node,0,124
185,src/org/jruby/ast/NodeType,1,582
186,src/org/jruby/ast/NotNode,0,50
187,src/org/jruby/ast/NthRefNode,0,51
188,src/org/jruby/ast/OpAsgnAndNode,0,63
189,src/org/jruby/ast/OpAsgnNode,0,110
190,src/org/jruby/ast/OpAsgnOrNode,0,72
191,src/org/jruby/ast/OpElementAsgnNode,0,113
192,src/org/jruby/ast/OpElementOneArgAndAsgnNode,0,44
193,src/org/jruby/ast/OpElementOneArgAsgnNode,0,43
194,src/org/jruby/ast/OpElementOneArgOrAsgnNode,0,44
195,src/org/jruby/ast/OptArgNode,0,41
196,src/org/jruby/ast/OrNode,0,62
197,src/org/jruby/ast/PostExeNode,1,24
198,src/org/jruby/ast/PreExeNode,1,30
199,src/org/jruby/ast/RedoNode,1,22
200,src/org/jruby/ast/RegexpNode,0,46
201,src/org/jruby/ast/RescueBodyNode,0,71
202,src/org/jruby/ast/RescueNode,1,212
203,src/org/jruby/ast/RestArgNode,0,17
204,src/org/jruby/ast/RetryNode,1,22
205,src/org/jruby/ast/ReturnNode,1,52
206,src/org/jruby/ast/RootNode,0,71
207,src/org/jruby/ast/SClassNode,0,87
208,src/org/jruby/ast/SelfNode,0,29
209,src/org/jruby/ast/SplatNode,1,45
210,src/org/jruby/ast/StarNode,0,21
211,src/org/jruby/ast/StrNode,0,43
212,src/org/jruby/ast/SuperNode,1,85
213,src/org/jruby/ast/SValueNode,1,45
214,src/org/jruby/ast/SymbolNode,0,51
215,src/org/jruby/ast/ToAryNode,0,31
216,src/org/jruby/ast/TrueNode,0,42
217,src/org/jruby/ast/TypedArgumentNode,0,16
218,src/org/jruby/ast/types/IArityNode,0,0
219,src/org/jruby/ast/types/IEqlNode,0,0
220,src/org/jruby/ast/types/ILiteralNode,0,0
221,src/org/jruby/ast/types/INameNode,0,0
222,src/org/jruby/ast/UndefNode,0,39
223,src/org/jruby/ast/UnnamedRestArgNode,0,5
224,src/org/jruby/ast/UntilNode,0,88
225,src/org/jruby/ast/util/ArgsUtil,0,61
226,src/org/jruby/ast/util/SexpMaker,1,594
227,src/org/jruby/ast/VAliasNode,0,35
228,src/org/jruby/ast/VCallNode,0,42
229,src/org/jruby/ast/visitor/NodeVisitor,1,0
230,src/org/jruby/ast/WhenNode,0,91
231,src/org/jruby/ast/WhenOneArgNode,0,58
232,src/org/jruby/ast/WhileNode,0,110
233,src/org/jruby/ast/XStrNode,0,32
234,src/org/jruby/ast/YieldNode,0,64
235,src/org/jruby/ast/YieldOneNode,0,24
236,src/org/jruby/ast/YieldThreeNode,0,26
237,src/org/jruby/ast/YieldTwoNode,0,22
238,src/org/jruby/ast/ZArrayNode,0,21
239,src/org/jruby/ast/ZeroArgNode,0,16
240,src/org/jruby/ast/ZSuperNode,1,64
241,src/org/jruby/ast/ZYieldNode,0,13
242,src/org/jruby/common/IRubyWarnings,0,0
243,src/org/jruby/common/NullWarnings,0,46
244,src/org/jruby/common/RubyWarnings,0,109
245,src/org/jruby/CompatVersion,0,41
246,src/org/jruby/compiler/ArgumentsCallback,0,0
247,src/org/jruby/compiler/ArrayCallback,0,0
248,src/org/jruby/compiler/ASTCompiler,4,3258
249,src/org/jruby/compiler/ASTCompiler19,2,319
250,src/org/jruby/compiler/ASTInspector,0,741
251,src/org/jruby/compiler/BodyCompiler,1,0
252,src/org/jruby/compiler/BranchCallback,0,0
253,src/org/jruby/compiler/CacheCompiler,0,0
254,src/org/jruby/compiler/CompilerCallback,0,0
255,src/org/jruby/compiler/DAGBuilder,0,214
256,src/org/jruby/compiler/FastSwitchType,0,46
257,src/org/jruby/compiler/impl/AbstractVariableCompiler,1,429
258,src/org/jruby/compiler/impl/BaseBodyCompiler,3,3522
259,src/org/jruby/compiler/impl/ChainedChildBodyCompiler,0,20
260,src/org/jruby/compiler/impl/ChainedChildBodyCompiler19,0,52
261,src/org/jruby/compiler/impl/ChainedRootBodyCompiler,0,20
262,src/org/jruby/compiler/impl/ChildScopedBodyCompiler,1,211
263,src/org/jruby/compiler/impl/ChildScopedBodyCompiler19,0,51
264,src/org/jruby/compiler/impl/ClassBodyCompiler,0,44
265,src/org/jruby/compiler/impl/HeapBasedVariableCompiler,1,546
266,src/org/jruby/compiler/impl/InheritedCacheCompiler,0,1327
267,src/org/jruby/compiler/impl/InvokeDynamicInvocationCompiler,0,152
268,src/org/jruby/compiler/impl/MethodBodyCompiler,0,275
269,src/org/jruby/compiler/impl/RootScopedBodyCompiler,0,290
270,src/org/jruby/compiler/impl/SkinnyMethodAdapter,0,1026
271,src/org/jruby/compiler/impl/StackBasedVariableCompiler,1,160
272,src/org/jruby/compiler/impl/StandardASMCompiler,3,784
273,src/org/jruby/compiler/impl/StandardInvocationCompiler,0,1377
274,src/org/jruby/compiler/InvocationCompiler,0,0
275,src/org/jruby/compiler/ir/CodeVersion,0,22
276,src/org/jruby/compiler/ir/compiler_pass/CFG_Builder,0,9
277,src/org/jruby/compiler/ir/compiler_pass/CompilerPass,0,0
278,src/org/jruby/compiler/ir/compiler_pass/IR_Printer,0,52
279,src/org/jruby/compiler/ir/compiler_pass/opts/DeadCodeElimination,0,16
280,src/org/jruby/compiler/ir/compiler_pass/opts/LocalOptimizationPass,0,138
281,src/org/jruby/compiler/ir/CompilerTarget,0,0
282,src/org/jruby/compiler/ir/dataflow/analyses/LiveVariableNode,0,176
283,src/org/jruby/compiler/ir/dataflow/analyses/LiveVariablesProblem,0,61
284,src/org/jruby/compiler/ir/dataflow/DataFlowConstants,0,13
285,src/org/jruby/compiler/ir/dataflow/DataFlowProblem,0,127
286,src/org/jruby/compiler/ir/dataflow/DataFlowVar,0,6
287,src/org/jruby/compiler/ir/dataflow/FlowGraphNode,0,109
288,src/org/jruby/compiler/ir/instructions/ALU_Instr,0,13
289,src/org/jruby/compiler/ir/instructions/ASSERT_METHOD_VERSION_Instr,0,39
290,src/org/jruby/compiler/ir/instructions/ATTR_ASSIGN_Instr,0,11
291,src/org/jruby/compiler/ir/instructions/AttributeInstr,0,4
292,src/org/jruby/compiler/ir/instructions/BEQ_Instr,0,7
293,src/org/jruby/compiler/ir/instructions/BRANCH_Instr,0,29
294,src/org/jruby/compiler/ir/instructions/BREAK_Instr,0,5
295,src/org/jruby/compiler/ir/instructions/CALL_Instr,0,129
296,src/org/jruby/compiler/ir/instructions/CASE_Instr,0,58
297,src/org/jruby/compiler/ir/instructions/CLOSURE_RETURN_Instr,0,7
298,src/org/jruby/compiler/ir/instructions/COPY_Instr,0,22
299,src/org/jruby/compiler/ir/instructions/DECLARE_LOCAL_TYPE_Instr,0,22
300,src/org/jruby/compiler/ir/instructions/DEFINE_CLASS_METHOD_Instr,0,24
301,src/org/jruby/compiler/ir/instructions/DEFINE_INSTANCE_METHOD_Instr,0,24
302,src/org/jruby/compiler/ir/instructions/EQQ_Instr,0,7
303,src/org/jruby/compiler/ir/instructions/GET_ARRAY_Instr,0,40
304,src/org/jruby/compiler/ir/instructions/GET_CONST_Instr,0,16
305,src/org/jruby/compiler/ir/instructions/GET_CVAR_Instr,0,20
306,src/org/jruby/compiler/ir/instructions/GET_FIELD_Instr,0,7
307,src/org/jruby/compiler/ir/instructions/GET_GLOBAL_VAR_Instr,0,8
308,src/org/jruby/compiler/ir/instructions/GET_Instr,0,42
309,src/org/jruby/compiler/ir/instructions/GuardInstr,0,4
310,src/org/jruby/compiler/ir/instructions/IR_Instr,0,69
311,src/org/jruby/compiler/ir/instructions/IS_TRUE_Instr,0,6
312,src/org/jruby/compiler/ir/instructions/JRUBY_IMPL_CALL_Instr,0,16
313,src/org/jruby/compiler/ir/instructions/JUMP_Instr,0,19
314,src/org/jruby/compiler/ir/instructions/LABEL_Instr,0,14
315,src/org/jruby/compiler/ir/instructions/MultiOperandInstr,0,34
316,src/org/jruby/compiler/ir/instructions/NoOperandInstr,0,15
317,src/org/jruby/compiler/ir/instructions/OneOperandInstr,0,29
318,src/org/jruby/compiler/ir/instructions/PUT_CONST_Instr,0,16
319,src/org/jruby/compiler/ir/instructions/PUT_CVAR_Instr,0,20
320,src/org/jruby/compiler/ir/instructions/PUT_FIELD_Instr,0,7
321,src/org/jruby/compiler/ir/instructions/PUT_GLOBAL_VAR_Instr,0,8
322,src/org/jruby/compiler/ir/instructions/PUT_Instr,0,50
323,src/org/jruby/compiler/ir/instructions/RECV_ARG_Instr,0,31
324,src/org/jruby/compiler/ir/instructions/RECV_CLOSURE_ARG_Instr,0,26
325,src/org/jruby/compiler/ir/instructions/RECV_CLOSURE_Instr,0,5
326,src/org/jruby/compiler/ir/instructions/RECV_OPT_ARG_Instr,0,9
327,src/org/jruby/compiler/ir/instructions/RETRY_Instr,0,6
328,src/org/jruby/compiler/ir/instructions/RETURN_Instr,0,5
329,src/org/jruby/compiler/ir/instructions/RUBY_INTERNALS_CALL_Instr,0,18
330,src/org/jruby/compiler/ir/instructions/THREAD_POLL_Instr,0,4
331,src/org/jruby/compiler/ir/instructions/TwoOperandInstr,0,39
332,src/org/jruby/compiler/ir/instructions/YIELD_Instr,0,10
333,src/org/jruby/compiler/ir/IR_Builder,0,2302
334,src/org/jruby/compiler/ir/IR_Class,0,104
335,src/org/jruby/compiler/ir/IR_Closure,0,24
336,src/org/jruby/compiler/ir/IR_Loop,0,15
337,src/org/jruby/compiler/ir/IR_Method,0,114
338,src/org/jruby/compiler/ir/IR_Module,0,56
339,src/org/jruby/compiler/ir/IR_Scope,0,0
340,src/org/jruby/compiler/ir/IR_ScopeImpl,0,399
341,src/org/jruby/compiler/ir/IR_Script,0,33
342,src/org/jruby/compiler/ir/operands/ArgIndex,0,9
343,src/org/jruby/compiler/ir/operands/Array,0,115
344,src/org/jruby/compiler/ir/operands/Attribute,0,12
345,src/org/jruby/compiler/ir/operands/Backref,0,13
346,src/org/jruby/compiler/ir/operands/BacktickString,0,54
347,src/org/jruby/compiler/ir/operands/Bignum,0,5
348,src/org/jruby/compiler/ir/operands/BooleanLiteral,0,31
349,src/org/jruby/compiler/ir/operands/CompoundArray,0,81
350,src/org/jruby/compiler/ir/operands/CompoundString,0,61
351,src/org/jruby/compiler/ir/operands/Constant,0,5
352,src/org/jruby/compiler/ir/operands/DynamicReference,0,19
353,src/org/jruby/compiler/ir/operands/DynamicSymbol,0,4
354,src/org/jruby/compiler/ir/operands/FieldRef,0,4
355,src/org/jruby/compiler/ir/operands/Fixnum,0,149
356,src/org/jruby/compiler/ir/operands/Float,0,82
357,src/org/jruby/compiler/ir/operands/GlobalVariable,0,4
358,src/org/jruby/compiler/ir/operands/Hash,0,66
359,src/org/jruby/compiler/ir/operands/KeyValuePair,0,7
360,src/org/jruby/compiler/ir/operands/Label,0,27
361,src/org/jruby/compiler/ir/operands/MetaObject,0,69
362,src/org/jruby/compiler/ir/operands/MethAddr,0,38
363,src/org/jruby/compiler/ir/operands/Nil,0,14
364,src/org/jruby/compiler/ir/operands/NthRef,0,13
365,src/org/jruby/compiler/ir/operands/Operand,0,25
366,src/org/jruby/compiler/ir/operands/Range,0,58
367,src/org/jruby/compiler/ir/operands/Reference,0,8
368,src/org/jruby/compiler/ir/operands/Regexp,0,35
369,src/org/jruby/compiler/ir/operands/Splat,0,55
370,src/org/jruby/compiler/ir/operands/StringLiteral,0,27
371,src/org/jruby/compiler/ir/operands/SValue,0,48
372,src/org/jruby/compiler/ir/operands/Symbol,0,4
373,src/org/jruby/compiler/ir/operands/Variable,0,63
374,src/org/jruby/compiler/ir/Operation,0,451
375,src/org/jruby/compiler/ir/representations/BasicBlock,0,61
376,src/org/jruby/compiler/ir/representations/CFG,0,166
377,src/org/jruby/compiler/ir/targets/JDK6,0,3
378,src/org/jruby/compiler/ir/targets/JDK7,0,3
379,src/org/jruby/compiler/ir/targets/JVM,0,412
380,src/org/jruby/compiler/JITCompiler,1,278
381,src/org/jruby/compiler/JITCompilerMBean,0,0
382,src/org/jruby/compiler/NotCompilableException,0,4
383,src/org/jruby/compiler/ScriptCompiler,0,0
384,src/org/jruby/compiler/util/HandleFactory,0,399
385,src/org/jruby/compiler/VariableCompiler,1,0
386,src/org/jruby/demo/IRBConsole,1,94
387,src/org/jruby/demo/TextAreaReadline,2,489
388,src/org/jruby/environment/OSEnvironment,0,52
389,src/org/jruby/evaluator/AssignmentVisitor,0,207
390,src/org/jruby/evaluator/ASTInterpreter,1,329
391,src/org/jruby/exceptions/JumpException,1,31
392,src/org/jruby/exceptions/MainExitException,1,36
393,src/org/jruby/exceptions/RaiseException,0,225
394,src/org/jruby/exceptions/ThreadKill,1,3
395,src/org/jruby/ext/ffi/AbstractInvoker,0,42
396,src/org/jruby/ext/ffi/AbstractMemory,0,922
397,src/org/jruby/ext/ffi/AllocatedDirectMemoryIO,0,0
398,src/org/jruby/ext/ffi/ArrayMemoryIO,0,616
399,src/org/jruby/ext/ffi/AutoPointer,1,83
400,src/org/jruby/ext/ffi/Buffer,1,175
401,src/org/jruby/ext/ffi/CallbackInfo,1,181
402,src/org/jruby/ext/ffi/CallbackManager,0,3
403,src/org/jruby/ext/ffi/DirectMemoryIO,0,0
404,src/org/jruby/ext/ffi/Enum,0,20
405,src/org/jruby/ext/ffi/Factory,1,59
406,src/org/jruby/ext/ffi/FreedMemoryIO,0,18
407,src/org/jruby/ext/ffi/InvalidMemoryIO,0,230
408,src/org/jruby/ext/ffi/io/FileDescriptorByteChannel,0,56
409,src/org/jruby/ext/ffi/io/FileDescriptorIO,1,66
410,src/org/jruby/ext/ffi/IOModule,0,8
411,src/org/jruby/ext/ffi/jffi/AllocatedNativeMemoryIO,1,78
412,src/org/jruby/ext/ffi/jffi/BoundedNativeMemoryIO,0,490
413,src/org/jruby/ext/ffi/jffi/CallbackManager,2,409
414,src/org/jruby/ext/ffi/jffi/CallbackMarshaller,0,60
415,src/org/jruby/ext/ffi/jffi/CallbackMethodWithBlock,0,23
416,src/org/jruby/ext/ffi/jffi/CodeMemoryIO,0,28
417,src/org/jruby/ext/ffi/jffi/DefaultMethod,0,22
418,src/org/jruby/ext/ffi/jffi/DefaultMethodFactory,3,217
419,src/org/jruby/ext/ffi/jffi/DefaultMethodOneArg,0,40
420,src/org/jruby/ext/ffi/jffi/DefaultMethodThreeArg,0,13
421,src/org/jruby/ext/ffi/jffi/DefaultMethodTwoArg,0,11
422,src/org/jruby/ext/ffi/jffi/DefaultMethodZeroArg,0,21
423,src/org/jruby/ext/ffi/jffi/DynamicLibrary,0,144
424,src/org/jruby/ext/ffi/jffi/Factory,1,105
425,src/org/jruby/ext/ffi/jffi/FastIntMethod,0,24
426,src/org/jruby/ext/ffi/jffi/FastIntMethodFactory,0,258
427,src/org/jruby/ext/ffi/jffi/FastIntMethodOneArg,0,28
428,src/org/jruby/ext/ffi/jffi/FastIntMethodThreeArg,0,30
429,src/org/jruby/ext/ffi/jffi/FastIntMethodTwoArg,0,25
430,src/org/jruby/ext/ffi/jffi/FastIntMethodZeroArg,0,18
431,src/org/jruby/ext/ffi/jffi/FastIntPointerMethodOneArg,0,45
432,src/org/jruby/ext/ffi/jffi/FastIntPointerMethodThreeArg,0,61
433,src/org/jruby/ext/ffi/jffi/FastIntPointerMethodTwoArg,0,49
434,src/org/jruby/ext/ffi/jffi/FastLongMethod,0,24
435,src/org/jruby/ext/ffi/jffi/FastLongMethodFactory,0,199
436,src/org/jruby/ext/ffi/jffi/FastLongMethodOneArg,0,28
437,src/org/jruby/ext/ffi/jffi/FastLongMethodThreeArg,0,30
438,src/org/jruby/ext/ffi/jffi/FastLongMethodTwoArg,0,25
439,src/org/jruby/ext/ffi/jffi/FastLongMethodZeroArg,0,18
440,src/org/jruby/ext/ffi/jffi/FFIUtil,3,205
441,src/org/jruby/ext/ffi/jffi/Function,1,263
442,src/org/jruby/ext/ffi/jffi/FunctionInvoker,0,0
443,src/org/jruby/ext/ffi/jffi/IntParameterConverter,0,0
444,src/org/jruby/ext/ffi/jffi/IntResultConverter,0,0
445,src/org/jruby/ext/ffi/jffi/Invocation,0,30
446,src/org/jruby/ext/ffi/jffi/JFFIDynamicMethod,0,19
447,src/org/jruby/ext/ffi/jffi/JFFIInvoker,1,211
448,src/org/jruby/ext/ffi/jffi/LongParameterConverter,0,0
449,src/org/jruby/ext/ffi/jffi/LongResultConverter,0,0
450,src/org/jruby/ext/ffi/jffi/MethodFactory,0,29
451,src/org/jruby/ext/ffi/jffi/NativeMemoryIO,0,419
452,src/org/jruby/ext/ffi/jffi/ParameterMarshaller,0,0
453,src/org/jruby/ext/ffi/jffi/VariadicInvoker,0,154
454,src/org/jruby/ext/ffi/MemoryIO,0,0
455,src/org/jruby/ext/ffi/MemoryOp,0,79
456,src/org/jruby/ext/ffi/MemoryPointer,1,160
457,src/org/jruby/ext/ffi/MemoryUtil,0,388
458,src/org/jruby/ext/ffi/NativeParam,0,0
459,src/org/jruby/ext/ffi/NativeType,1,163
460,src/org/jruby/ext/ffi/NoImplFactory,0,61
461,src/org/jruby/ext/ffi/NullMemoryIO,0,29
462,src/org/jruby/ext/ffi/Platform,1,481
463,src/org/jruby/ext/ffi/Pointer,1,159
464,src/org/jruby/ext/ffi/Struct,0,256
465,src/org/jruby/ext/ffi/StructByValue,2,90
466,src/org/jruby/ext/ffi/StructLayout,0,228
467,src/org/jruby/ext/ffi/StructLayoutBuilder,0,400
468,src/org/jruby/ext/ffi/Type,1,230
469,src/org/jruby/ext/ffi/TypeSizeMapper,0,89
470,src/org/jruby/ext/ffi/Util,0,319
471,src/org/jruby/ext/JRubyPOSIXHandler,0,102
472,src/org/jruby/ext/LateLoadingLibrary,0,17
473,src/org/jruby/ext/NetProtocolBufferedIO,0,63
474,src/org/jruby/ext/Readline,3,205
