edge_srcName,edge_srcId,edge_dstName,edge_dstId
org.apache.lucene.queryParser.MultiFieldQueryParser,24,org.apache.lucene.search.PhraseQuery,307
org.apache.lucene.queryParser.MultiFieldQueryParser,24,org.apache.lucene.search.QueryTermVector,2
org.apache.lucene.index.SnapshotDeletionPolicy,26,org.apache.lucene.store.Directory,28
org.apache.lucene.index.LogMergePolicy,29,org.apache.lucene.store.Directory,28
org.apache.lucene.index.NormsWriterPerField,33,org.apache.lucene.util.ArrayUtil,164
org.apache.lucene.index.NormsWriterPerField,33,org.apache.lucene.search.Similarity,218
org.apache.lucene.search.spans.SpanWeight,36,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.spans.SpanWeight,36,org.apache.lucene.index.TermDocs,9
org.apache.lucene.search.spans.SpanWeight,36,org.apache.lucene.search.FuzzyQuery,1
org.apache.lucene.document.Document,37,org.apache.lucene.search.ScoreDocComparator,25
org.apache.lucene.document.Document,37,org.apache.lucene.search.Searcher,286
org.apache.lucene.document.Document,37,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.PhrasePositions,39,org.apache.lucene.index.DocInverterPerThread,0
org.apache.lucene.search.SloppyPhraseScorer,40,org.apache.lucene.index.TermPositions,226
org.apache.lucene.index.FieldInfos,41,org.apache.lucene.document.Document,37
org.apache.lucene.index.FieldInfos,41,org.apache.lucene.document.Fieldable,116
org.apache.lucene.index.FieldInfos,41,org.apache.lucene.store.Directory,28
org.apache.lucene.index.FieldInfos,41,org.apache.lucene.store.IndexInput,61
org.apache.lucene.index.FieldInfos,41,org.apache.lucene.store.IndexOutput,74
org.apache.lucene.index.CompoundFileWriter,43,org.apache.lucene.store.Directory,28
org.apache.lucene.index.CompoundFileWriter,43,org.apache.lucene.store.IndexOutput,74
org.apache.lucene.index.CompoundFileWriter,43,org.apache.lucene.store.IndexInput,61
org.apache.lucene.index.ParallelReader,44,org.apache.lucene.document.Document,37
org.apache.lucene.index.ParallelReader,44,org.apache.lucene.document.FieldSelector,42
org.apache.lucene.index.ParallelReader,44,org.apache.lucene.document.FieldSelectorResult,143
org.apache.lucene.index.ParallelReader,44,org.apache.lucene.document.Fieldable,116
org.apache.lucene.util.OpenBitSetDISI,45,org.apache.lucene.search.DocIdSetIterator,279
org.apache.lucene.index.DocFieldProcessorPerField,46,org.apache.lucene.document.Fieldable,116
org.apache.lucene.index.DocFieldConsumers,47,org.apache.lucene.util.ArrayUtil,164
org.apache.lucene.search.FilteredQuery,49,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.FilteredQuery,49,org.apache.lucene.util.ToStringUtils,95
org.apache.lucene.search.function.FloatFieldSource,50,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.function.FloatFieldSource,50,org.apache.lucene.search.FieldCache,60
org.apache.lucene.search.function.FloatFieldSource,50,org.apache.lucene.search.function.DocValues,62
org.apache.lucene.search.RangeQuery,52,org.apache.lucene.index.TermDocs,9
org.apache.lucene.search.RangeQuery,52,org.apache.lucene.index.TermEnum,207
org.apache.lucene.search.RangeQuery,52,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.RangeQuery,52,org.apache.lucene.util.ToStringUtils,95
org.apache.lucene.search.FuzzyTermEnum,53,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.FuzzyTermEnum,53,org.apache.lucene.index.TermDocs,9
org.apache.lucene.search.spans.SpanFirstQuery,56,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.spans.SpanFirstQuery,56,org.apache.lucene.search.QueryTermVector,2
org.apache.lucene.search.spans.SpanFirstQuery,56,org.apache.lucene.util.ToStringUtils,95
org.apache.lucene.search.TopFieldDocCollector,58,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.Filter,49,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.Filter,49,org.apache.lucene.util.DocIdBitSet,227
org.apache.lucene.search.FieldCache,60,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.function.DocValues,62,org.apache.lucene.search.Explanation,134
org.apache.lucene.search.ExactPhraseScorer,63,org.apache.lucene.index.DocInverterPerThread,0
org.apache.lucene.index.DocFieldConsumersPerField,64,org.apache.lucene.document.Fieldable,116
org.apache.lucene.search.FieldCacheImpl,65,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.FieldCacheImpl,65,org.apache.lucene.index.TermDocs,9
org.apache.lucene.search.FieldCacheImpl,65,org.apache.lucene.index.TermDocs,9
org.apache.lucene.search.FieldCacheImpl,65,org.apache.lucene.index.TermEnum,207
org.apache.lucene.index.SegmentInfo,67,org.apache.lucene.store.Directory,28
org.apache.lucene.index.SegmentInfo,67,org.apache.lucene.store.IndexOutput,74
org.apache.lucene.index.SegmentInfo,67,org.apache.lucene.store.IndexInput,61
org.apache.lucene.index.SegmentInfo,67,org.apache.lucene.util.BitVector,275
org.apache.lucene.index.IndexModifier,70,org.apache.lucene.analysis.Analyzer,288
org.apache.lucene.index.IndexModifier,70,org.apache.lucene.document.Document,37
org.apache.lucene.index.IndexModifier,70,org.apache.lucene.store.Directory,28
org.apache.lucene.index.IndexModifier,70,org.apache.lucene.store.FSDirectory,254
org.apache.lucene.index.IndexModifier,70,org.apache.lucene.store.LockObtainFailedException,158
org.apache.lucene.index.DocFieldConsumerPerField,71,org.apache.lucene.document.Fieldable,116
org.apache.lucene.search.Searchable,72,org.apache.lucene.document.Document,37
org.apache.lucene.search.Searchable,72,org.apache.lucene.document.FieldSelector,42
org.apache.lucene.search.Searchable,72,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.Searchable,72,org.apache.lucene.index.TermDocs,9
org.apache.lucene.search.Searchable,72,org.apache.lucene.index.CorruptIndexException,23
org.apache.lucene.store.IndexOutput,74,org.apache.lucene.util.UnicodeUtil,293
org.apache.lucene.search.function.CustomScoreQuery,75,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.function.CustomScoreQuery,75,org.apache.lucene.search.ComplexExplanation,112
org.apache.lucene.search.function.CustomScoreQuery,75,org.apache.lucene.search.Explanation,134
org.apache.lucene.search.function.CustomScoreQuery,75,org.apache.lucene.search.QueryTermVector,2
org.apache.lucene.search.function.CustomScoreQuery,75,org.apache.lucene.search.Scorer,267
org.apache.lucene.search.function.CustomScoreQuery,75,org.apache.lucene.search.Searcher,286
org.apache.lucene.search.function.CustomScoreQuery,75,org.apache.lucene.search.Similarity,218
org.apache.lucene.search.function.CustomScoreQuery,75,org.apache.lucene.search.Weight,266
org.apache.lucene.search.function.CustomScoreQuery,75,org.apache.lucene.util.ToStringUtils,95
org.apache.lucene.search.HitQueue,77,org.apache.lucene.util.PriorityQueue,215
org.apache.lucene.index.ByteSliceReader,79,org.apache.lucene.store.IndexInput,61
org.apache.lucene.index.ByteSliceReader,79,org.apache.lucene.store.IndexOutput,74
org.apache.lucene.index.TermBuffer,80,org.apache.lucene.store.IndexInput,61
org.apache.lucene.index.TermBuffer,80,org.apache.lucene.util.UnicodeUtil,293
org.apache.lucene.index.SegmentInfos,85,org.apache.lucene.store.Directory,28
org.apache.lucene.index.SegmentInfos,85,org.apache.lucene.store.IndexInput,61
org.apache.lucene.index.SegmentInfos,85,org.apache.lucene.store.IndexOutput,74
org.apache.lucene.index.SegmentInfos,85,org.apache.lucene.store.ChecksumIndexOutput,99
org.apache.lucene.index.SegmentInfos,85,org.apache.lucene.store.ChecksumIndexInput,11
org.apache.lucene.document.Field,42,org.apache.lucene.analysis.TokenStream,228
org.apache.lucene.document.Field,42,org.apache.lucene.index.IndexWriter,161
org.apache.lucene.document.Field,42,org.apache.lucene.util.Parameter,114
org.apache.lucene.index.MultiLevelSkipListWriter,87,org.apache.lucene.store.IndexOutput,74
org.apache.lucene.index.MultiLevelSkipListWriter,87,org.apache.lucene.store.RAMOutputStream,298
org.apache.lucene.index.StoredFieldsWriterPerField,88,org.apache.lucene.document.Fieldable,116
org.apache.lucene.search.MatchAllDocsQuery,91,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.MatchAllDocsQuery,91,org.apache.lucene.search.Explanation,134
org.apache.lucene.search.MatchAllDocsQuery,91,org.apache.lucene.search.QueryTermVector,2
org.apache.lucene.search.MatchAllDocsQuery,91,org.apache.lucene.search.Scorer,267
org.apache.lucene.search.MatchAllDocsQuery,91,org.apache.lucene.search.Searcher,286
org.apache.lucene.search.MatchAllDocsQuery,91,org.apache.lucene.search.Similarity,218
org.apache.lucene.search.MatchAllDocsQuery,91,org.apache.lucene.search.Weight,266
org.apache.lucene.search.MatchAllDocsQuery,91,org.apache.lucene.util.ToStringUtils,95
org.apache.lucene.index.TermVectorsTermsWriterPerThread,92,org.apache.lucene.util.UnicodeUtil,293
org.apache.lucene.search.spans.SpanOrQuery,93,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.spans.SpanOrQuery,93,org.apache.lucene.util.PriorityQueue,215
org.apache.lucene.search.spans.SpanOrQuery,93,org.apache.lucene.util.ToStringUtils,95
org.apache.lucene.search.spans.SpanOrQuery,93,org.apache.lucene.search.QueryTermVector,2
org.apache.lucene.index.InvertedDocConsumerPerField,94,org.apache.lucene.document.Fieldable,116
org.apache.lucene.index.InvertedDocConsumerPerField,94,org.apache.lucene.analysis.Tokenizer,109
org.apache.lucene.search.WildcardQuery,96,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.WildcardQuery,96,org.apache.lucene.index.TermDocs,9
org.apache.lucene.analysis.standard.StandardTokenizerImpl,97,org.apache.lucene.analysis.Tokenizer,109
org.apache.lucene.search.spans.NearSpansOrdered,98,org.apache.lucene.index.IndexReader,268
org.apache.lucene.document.DateField,100,org.apache.lucene.search.PrefixQuery,219
org.apache.lucene.document.DateField,100,org.apache.lucene.search.RangeQuery,52
org.apache.lucene.index.SegmentMerger,104,org.apache.lucene.document.Document,37
org.apache.lucene.index.SegmentMerger,104,org.apache.lucene.document.FieldSelector,42
org.apache.lucene.index.SegmentMerger,104,org.apache.lucene.document.FieldSelectorResult,143
org.apache.lucene.index.SegmentMerger,104,org.apache.lucene.store.Directory,28
org.apache.lucene.index.SegmentMerger,104,org.apache.lucene.store.IndexInput,61
org.apache.lucene.index.SegmentMerger,104,org.apache.lucene.store.IndexOutput,74
org.apache.lucene.index.DocumentsWriter,16,org.apache.lucene.analysis.Analyzer,288
org.apache.lucene.index.DocumentsWriter,16,org.apache.lucene.document.Document,37
org.apache.lucene.index.DocumentsWriter,16,org.apache.lucene.search.Similarity,218
org.apache.lucene.index.DocumentsWriter,16,org.apache.lucene.search.QueryTermVector,2
org.apache.lucene.index.DocumentsWriter,16,org.apache.lucene.search.IndexSearcher,263
org.apache.lucene.index.DocumentsWriter,16,org.apache.lucene.search.Scorer,267
org.apache.lucene.index.DocumentsWriter,16,org.apache.lucene.search.Weight,266
org.apache.lucene.index.DocumentsWriter,16,org.apache.lucene.store.Directory,28
org.apache.lucene.index.DocumentsWriter,16,org.apache.lucene.store.AlreadyClosedException,299
org.apache.lucene.index.DocumentsWriter,16,org.apache.lucene.util.ArrayUtil,164
org.apache.lucene.search.CachingSpanFilter,107,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.Hit,77,org.apache.lucene.document.Document,37
org.apache.lucene.search.Hit,77,org.apache.lucene.index.CorruptIndexException,23
org.apache.lucene.search.spans.NearSpansUnordered,115,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.spans.NearSpansUnordered,115,org.apache.lucene.util.PriorityQueue,215
org.apache.lucene.document.Fieldable,116,org.apache.lucene.analysis.TokenStream,228
org.apache.lucene.search.MultiTermQuery,118,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.MultiTermQuery,118,org.apache.lucene.index.TermDocs,9
org.apache.lucene.search.MultiTermQuery,118,org.apache.lucene.util.ToStringUtils,95
org.apache.lucene.search.ParallelMultiSearcher,122,org.apache.lucene.index.TermDocs,9
org.apache.lucene.search.ParallelMultiSearcher,122,org.apache.lucene.util.PriorityQueue,215
org.apache.lucene.index.IndexFileDeleter,125,org.apache.lucene.store.Directory,28
org.apache.lucene.index.TermVectorsTermsWriter,92,org.apache.lucene.store.IndexOutput,74
org.apache.lucene.index.TermVectorsTermsWriter,92,org.apache.lucene.store.RAMOutputStream,298
org.apache.lucene.index.TermVectorsTermsWriter,92,org.apache.lucene.util.ArrayUtil,164
org.apache.lucene.index.TermInfosReader,127,org.apache.lucene.store.Directory,28
org.apache.lucene.index.TermInfosReader,127,org.apache.lucene.store.BufferedIndexInput,68
org.apache.lucene.index.TermInfosReader,127,org.apache.lucene.util.cache.Cache,181
org.apache.lucene.index.TermInfosReader,127,org.apache.lucene.util.cache.SimpleLRUCache,153
org.apache.lucene.index.TermInfosReader,127,org.apache.lucene.util.CloseableThreadLocal,239
org.apache.lucene.index.MergePolicy,129,org.apache.lucene.store.Directory,28
org.apache.lucene.util.OpenBitSetIterator,137,org.apache.lucene.search.DocIdSetIterator,279
org.apache.lucene.index.CompoundFileReader,141,org.apache.lucene.store.Directory,28
org.apache.lucene.index.CompoundFileReader,141,org.apache.lucene.store.IndexInput,61
org.apache.lucene.index.CompoundFileReader,141,org.apache.lucene.store.BufferedIndexInput,68
org.apache.lucene.index.CompoundFileReader,141,org.apache.lucene.store.IndexOutput,74
org.apache.lucene.index.CompoundFileReader,141,org.apache.lucene.store.LockFactory,30
org.apache.lucene.index.TermsHash,13,org.apache.lucene.util.ArrayUtil,164
org.apache.lucene.search.QueryWrapperFilter,144,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.QueryWrapperFilter,144,org.apache.lucene.util.OpenBitSetDISI,45
org.apache.lucene.index.TermVectorsReader,148,org.apache.lucene.store.BufferedIndexInput,68
org.apache.lucene.index.TermVectorsReader,148,org.apache.lucene.store.Directory,28
org.apache.lucene.index.TermVectorsReader,148,org.apache.lucene.store.IndexInput,61
org.apache.lucene.index.ConcurrentMergeScheduler,152,org.apache.lucene.store.Directory,28
org.apache.lucene.search.RemoteCachingWrapperFilter,154,org.apache.lucene.index.IndexReader,268
org.apache.lucene.index.CheckIndex,156,org.apache.lucene.store.FSDirectory,254
org.apache.lucene.index.CheckIndex,156,org.apache.lucene.store.Directory,28
org.apache.lucene.index.CheckIndex,156,org.apache.lucene.store.IndexInput,61
org.apache.lucene.index.CheckIndex,156,org.apache.lucene.document.Document,37
org.apache.lucene.index.CheckIndex,156,org.apache.lucene.document.Fieldable,116
org.apache.lucene.index.StoredFieldsWriterPerThread,160,org.apache.lucene.store.IndexOutput,74
org.apache.lucene.index.IndexWriter,161,org.apache.lucene.analysis.Analyzer,288
org.apache.lucene.index.IndexWriter,161,org.apache.lucene.document.Document,37
org.apache.lucene.index.IndexWriter,161,org.apache.lucene.search.Similarity,218
org.apache.lucene.index.IndexWriter,161,org.apache.lucene.search.QueryTermVector,2
org.apache.lucene.index.IndexWriter,161,org.apache.lucene.store.Directory,28
org.apache.lucene.index.IndexWriter,161,org.apache.lucene.store.FSDirectory,254
org.apache.lucene.index.IndexWriter,161,org.apache.lucene.store.LockFactory,30
org.apache.lucene.index.IndexWriter,161,org.apache.lucene.store.LockObtainFailedException,158
org.apache.lucene.index.IndexWriter,161,org.apache.lucene.store.AlreadyClosedException,299
org.apache.lucene.index.IndexWriter,161,org.apache.lucene.util.BitVector,275
org.apache.lucene.index.IndexWriter,161,org.apache.lucene.util.Constants,117
org.apache.lucene.search.ConstantScoreRangeQuery,162,org.apache.lucene.index.IndexReader,268
org.apache.lucene.index.MultiLevelSkipListReader,165,org.apache.lucene.store.BufferedIndexInput,68
org.apache.lucene.index.MultiLevelSkipListReader,165,org.apache.lucene.store.IndexInput,61
org.apache.lucene.index.DocFieldProcessorPerThread,167,org.apache.lucene.document.Document,37
org.apache.lucene.index.DocFieldProcessorPerThread,167,org.apache.lucene.document.Fieldable,116
org.apache.lucene.search.spans.SpanQuery,169,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.spans.SpanQuery,169,org.apache.lucene.search.QueryTermVector,2
org.apache.lucene.search.spans.SpanQuery,169,org.apache.lucene.search.Searcher,286
org.apache.lucene.search.spans.SpanQuery,169,org.apache.lucene.search.Weight,266
org.apache.lucene.search.FilteredTermEnum,170,org.apache.lucene.index.TermDocs,9
org.apache.lucene.search.FilteredTermEnum,170,org.apache.lucene.index.TermEnum,207
org.apache.lucene.index.MultiSegmentReader,171,org.apache.lucene.document.Document,37
org.apache.lucene.index.MultiSegmentReader,171,org.apache.lucene.document.FieldSelector,42
org.apache.lucene.index.MultiSegmentReader,171,org.apache.lucene.store.Directory,28
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.analysis.Analyzer,288
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.analysis.TokenStream,228
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.document.DateField,100
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.document.DateTools,187
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.index.TermDocs,9
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.search.BooleanClause,256
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.search.BooleanQuery,17
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.search.ConstantScoreRangeQuery,162
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.search.FuzzyQuery,1
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.search.MatchAllDocsQuery,91
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.search.MultiPhraseQuery,238
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.search.PhraseQuery,307
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.search.PrefixQuery,219
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.search.QueryTermVector,2
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.search.RangeQuery,52
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.search.TermQuery,21
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.search.WildcardQuery,96
org.apache.lucene.queryParser.QueryParser,172,org.apache.lucene.util.Parameter,114
org.apache.lucene.index.TermVectorsTermsWriterPerField,173,org.apache.lucene.util.UnicodeUtil,293
org.apache.lucene.index.TermVectorsTermsWriterPerField,173,org.apache.lucene.analysis.Tokenizer,109
org.apache.lucene.index.TermVectorsTermsWriterPerField,173,org.apache.lucene.document.Fieldable,116
org.apache.lucene.index.TermVectorsTermsWriterPerField,173,org.apache.lucene.store.IndexOutput,74
org.apache.lucene.index.SegmentReader,174,org.apache.lucene.document.Document,37
org.apache.lucene.index.SegmentReader,174,org.apache.lucene.document.FieldSelector,42
org.apache.lucene.index.SegmentReader,174,org.apache.lucene.search.DefaultSimilarity,327
org.apache.lucene.index.SegmentReader,174,org.apache.lucene.store.BufferedIndexInput,68
org.apache.lucene.index.SegmentReader,174,org.apache.lucene.store.Directory,28
org.apache.lucene.index.SegmentReader,174,org.apache.lucene.store.IndexInput,61
org.apache.lucene.index.SegmentReader,174,org.apache.lucene.store.IndexOutput,74
org.apache.lucene.index.SegmentReader,174,org.apache.lucene.util.BitVector,275
org.apache.lucene.index.SegmentReader,174,org.apache.lucene.util.CloseableThreadLocal,239
org.apache.lucene.search.FieldSortedHitQueue,176,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.FieldSortedHitQueue,176,org.apache.lucene.util.PriorityQueue,215
org.apache.lucene.search.FieldDocSortedHitQueue,177,org.apache.lucene.util.PriorityQueue,215
org.apache.lucene.search.function.FieldCacheSource,178,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.function.FieldCacheSource,178,org.apache.lucene.search.FieldCache,60
org.apache.lucene.index.FreqProxTermsWriterPerField,180,org.apache.lucene.document.Fieldable,116
org.apache.lucene.index.FreqProxTermsWriterPerField,180,org.apache.lucene.analysis.Tokenizer,109
org.apache.lucene.search.spans.SpanNotQuery,182,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.spans.SpanNotQuery,182,org.apache.lucene.search.QueryTermVector,2
org.apache.lucene.search.spans.SpanNotQuery,182,org.apache.lucene.util.ToStringUtils,95
org.apache.lucene.analysis.standard.StandardFilter,183,org.apache.lucene.analysis.TokenFilter,291
org.apache.lucene.analysis.standard.StandardFilter,183,org.apache.lucene.analysis.Tokenizer,109
org.apache.lucene.analysis.standard.StandardFilter,183,org.apache.lucene.analysis.TokenStream,228
org.apache.lucene.search.ConstantScoreQuery,184,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.RemoteSearchable,185,org.apache.lucene.document.Document,37
org.apache.lucene.search.RemoteSearchable,185,org.apache.lucene.document.FieldSelector,42
org.apache.lucene.search.RemoteSearchable,185,org.apache.lucene.index.TermDocs,9
org.apache.lucene.search.RemoteSearchable,185,org.apache.lucene.index.CorruptIndexException,23
org.apache.lucene.index.FilterIndexReader,186,org.apache.lucene.document.Document,37
org.apache.lucene.index.FilterIndexReader,186,org.apache.lucene.document.FieldSelector,42
org.apache.lucene.index.FilterIndexReader,186,org.apache.lucene.store.Directory,28
org.apache.lucene.index.SegmentMergeQueue,189,org.apache.lucene.util.PriorityQueue,215
org.apache.lucene.index.DocInverterPerField,190,org.apache.lucene.document.Fieldable,116
org.apache.lucene.index.DocInverterPerField,190,org.apache.lucene.analysis.Tokenizer,109
org.apache.lucene.index.DocInverterPerField,190,org.apache.lucene.analysis.TokenStream,228
org.apache.lucene.index.Payload,191,org.apache.lucene.analysis.Tokenizer,109
org.apache.lucene.index.Payload,191,org.apache.lucene.analysis.TokenStream,228
org.apache.lucene.index.Payload,191,org.apache.lucene.util.ArrayUtil,164
org.apache.lucene.search.spans.TermSpans,194,org.apache.lucene.index.TermDocs,9
org.apache.lucene.search.spans.TermSpans,194,org.apache.lucene.index.TermPositions,226
org.apache.lucene.search.ExtendedFieldCache,195,org.apache.lucene.index.IndexReader,268
org.apache.lucene.index.TermsHashPerField,196,org.apache.lucene.document.Fieldable,116
org.apache.lucene.index.TermsHashPerField,196,org.apache.lucene.analysis.Tokenizer,109
org.apache.lucene.index.TermsHashPerField,196,org.apache.lucene.util.UnicodeUtil,293
org.apache.lucene.index.MultiReader,197,org.apache.lucene.document.Document,37
org.apache.lucene.index.MultiReader,197,org.apache.lucene.document.FieldSelector,42
org.apache.lucene.search.spans.SpanScorer,199,org.apache.lucene.search.Explanation,134
org.apache.lucene.search.spans.SpanScorer,199,org.apache.lucene.search.Scorer,267
org.apache.lucene.search.spans.SpanScorer,199,org.apache.lucene.search.Similarity,218
org.apache.lucene.search.spans.SpanScorer,199,org.apache.lucene.search.Weight,266
org.apache.lucene.search.spans.SpanNearQuery,200,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.spans.SpanNearQuery,200,org.apache.lucene.search.QueryTermVector,2
org.apache.lucene.search.spans.SpanNearQuery,200,org.apache.lucene.util.ToStringUtils,95
org.apache.lucene.index.NormsWriter,33,org.apache.lucene.store.IndexOutput,74
org.apache.lucene.index.NormsWriter,33,org.apache.lucene.search.Similarity,218
org.apache.lucene.index.DefaultSkipListWriter,202,org.apache.lucene.store.IndexOutput,74
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.analysis.Analyzer,288
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.analysis.TokenStream,228
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.document.DateField,100
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.document.DateTools,187
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.index.TermDocs,9
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.search.BooleanClause,256
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.search.BooleanQuery,17
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.search.ConstantScoreRangeQuery,162
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.search.FuzzyQuery,1
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.search.MatchAllDocsQuery,91
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.search.MultiPhraseQuery,238
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.search.PhraseQuery,307
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.search.PrefixQuery,219
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.search.QueryTermVector,2
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.search.RangeQuery,52
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.search.TermQuery,21
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.search.WildcardQuery,96
org.apache.lucene.queryParser.QueryParserTokenManager,204,org.apache.lucene.util.Parameter,114
org.apache.lucene.search.SortComparator,205,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.function.ValueSourceQuery,206,org.apache.lucene.index.IndexReader,268
org.apache.lucene.search.function.ValueSourceQuery,206,org.apache.lucene.search.FuzzyQuery,1
