node_id,node_className,node_metrics,node_ast_wpdp,node_ast_cpdp,node_label
10,spec/java_integration/fixtures/AnotherRunnable.java,"[0.0, 1.0, 5.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 3.0, 4.0, 0.0, 0.0, 1.0, 3.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[-3.132977],[-0.9372925],0
11,spec/java_integration/fixtures/ArrayReceiver.java,"[0.0, 3.0, 43.0, 1.0, 0.0, 1.0, 0.0, 10.0, 1.0, 3.0, 10.0, 0.0, 1.0, 10.0, 0.0, 1.0, 10.0, 10.0, 12.0, 0.0, 0.0, 1.0, 10.0, 10.0, 10.0, 10.0, 12.0, 33.0, 10.0, 0.0, 10.0, 22.0, 1.0, 11.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[-3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977]","[-0.9372925, -0.9372925, -0.9372925, -0.9372925, -0.9372925, -0.9372925, -0.9372925, -0.9372925, -0.9372925, -0.9372925]",0
12,spec/java_integration/fixtures/ArrayReturningInterface.java,"[0.0, 1.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 3.0, 4.0, 0.0, 0.0, 1.0, 3.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[-3.132977],[-0.9372925],0
13,spec/java_integration/fixtures/ArrayReturningInterfaceConsumer.java,"[0.0, 3.0, 7.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 6.0, 1.0, 0.0, 1.0, 4.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[-3.132977],"[-0.9372925, -0.87150085]",0
14,spec/java_integration/fixtures/BeanLikeInterface.java,"[0.0, 1.0, 26.0, 1.0, 0.0, 1.0, 0.0, 12.0, 1.0, 1.0, 0.0, 0.0, 1.0, 12.0, 6.0, 1.0, 12.0, 12.0, 14.0, 0.0, 0.0, 1.0, 12.0, 0.0, 12.0, 12.0, 14.0, 14.0, 0.0, 0.43, 6.0, 14.0, 1.0, 13.0, 0.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.583333333333333, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[-3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977]","[-0.9372925, -0.9372925, -0.9372925, -0.9372925, -0.9372925, -0.9372925, -0.9372925, -0.9372925, -0.9372925, -0.9372925, -0.9372925, -0.9372925]",0
15,spec/java_integration/fixtures/BeanLikeInterfaceHandler.java,"[0.0, 3.0, 56.0, 1.0, 0.0, 1.0, 0.0, 13.0, 1.0, 3.0, 0.0, 0.0, 1.0, 13.0, 6.0, 1.0, 13.0, 13.0, 16.0, 0.0, 1.0, 1.0, 13.0, 13.0, 13.0, 13.0, 16.0, 42.0, 13.0, 0.14, 8.0, 29.0, 1.0, 15.0, 0.0, 13.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 3.0, 1.53846153846154, 1.0, 2.0, 1.61538461538462, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[-3.132977, -4.029675, -3.132977, -1.9478709, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977, -3.132977]","[-0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.9372925, -0.87150085]",0
16,spec/java_integration/fixtures/BooleanReturningInterface.java,"[0.0, 1.0, 5.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 3.0, 4.0, 0.0, 0.0, 1.0, 3.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[-3.132977],[-0.9372925],0
17,spec/java_integration/fixtures/BooleanReturningInterfaceConsumer.java,"[0.0, 6.0, 10.0, 2.0, 0.0, 1.0, 0.0, 2.0, 2.0, 6.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 2.0, 3.0, 0.0, 0.0, 2.0, 1.0, 3.0, 2.0, 1.0, 3.0, 9.0, 3.0, 0.0, 1.0, 6.0, 2.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[-3.132977, -3.6546957]","[-0.9372925, -1.1773562, -0.87150085]",0
18,spec/java_integration/fixtures/ClassWithEnums.java,"[0.0, 0.0, 5.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 3.0, 0.0, 3.0, 1.0, 2.0, 0.0, 2.0, 2.0, 3.0, 4.0, 0.0, 0.0, 1.0, 3.0, 1.0, 1.0, 0.0, 2.0, 0.0, 100.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[-1.822921],[-1.1492335],0
19,spec/java_integration/fixtures/ClassWithMultipleSignaturesWithPrimitiveArgs.java,"[0.0, 3.0, 19.0, 1.0, 0.0, 1.0, 0.0, 4.0, 1.0, 3.0, 4.0, 0.0, 1.0, 4.0, 1.0, 1.0, 4.0, 4.0, 6.0, 0.0, 0.0, 1.0, 4.0, 4.0, 4.0, 4.0, 6.0, 14.0, 4.0, 0.07, 4.0, 10.0, 1.0, 5.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 3.0, 3.0, 1.0, 60.0, 0.0, 1.0, 1.0]","[-3.132977, -3.132977, -3.132977, -3.132977]","[-0.9372925, -0.9372925, -0.9372925, -0.9372925]",1
20,spec/java_integration/fixtures/ClassWithVarargs.java,"[0.0, 3.0, 48.0, 1.0, 0.0, 1.0, 0.0, 13.0, 1.0, 3.0, 4.0, 0.0, 1.0, 13.0, 0.0, 1.0, 13.0, 13.0, 17.0, 0.0, 1.0, 1.0, 13.0, 13.0, 13.0, 13.0, 17.0, 44.0, 13.0, 0.0, 4.0, 30.0, 1.0, 16.0, 0.0, 9.0, 1.0, 61.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 3.0, 2.23076923076923, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 4.0, 4.0, 1.0, 140.0, 44.0, 1.0, 1.0]","[-3.473159, -3.473159, -3.473159, -3.473159, -3.132977, -3.132977, -3.473159, -3.132977, -3.473159, -3.132977, -3.473159, -3.132977, -3.473159, -3.132977, -3.473159, -3.132977, -3.473159, -3.132977, -3.473159, -3.132977, -3.473159]","[-0.87150085, -0.87150085, -0.87150085, -0.87150085, -0.9372925, -0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.9372925, -0.87150085]",0
21,spec/java_integration/fixtures/CoerceToInterface.java,"[0.0, 3.0, 19.0, 1.0, 0.0, 1.0, 0.0, 3.0, 1.0, 3.0, 0.0, 0.0, 1.0, 3.0, 0.0, 1.0, 3.0, 3.0, 8.0, 0.0, 0.0, 1.0, 3.0, 3.0, 3.0, 3.0, 8.0, 15.0, 3.0, 0.0, 4.0, 11.0, 1.0, 7.0, 0.0, 3.0, 1.0, 0.0, 1.0, 0.0, 3.0, 1.0, 3.0, 2.0, 1.0, 4.0, 2.33333333333333, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 38.0, 0.0, 1.0, 1.0]","[-3.132977, -3.132977, -1.3379291, -3.132977, -3.6317573, -3.7261577, -3.4125125, -3.7261577]","[-0.9372925, -0.9372925, -0.87150085, -0.9372925, -0.87150085, -0.87150085, -0.87150085, -0.87150085, -0.87150085]",0
22,spec/java_integration/fixtures/ComplexPrivateConstructor.java,"[1.0, 3.0, 19.0, 1.0, 0.0, 1.0, 0.0, 3.0, 1.0, 3.0, 0.0, 0.0, 1.0, 3.0, 2.0, 1.0, 3.0, 3.0, 6.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 6.0, 13.0, 3.0, 0.15, 4.0, 9.0, 1.0, 5.0, 0.0, 3.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 3.0, 2.33333333333333, 1.0, 2.0, 1.66666666666667, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 38.0, 0.0, 1.0, 1.0]",[-3.132977],[-0.9372925],1
23,spec/java_integration/fixtures/ConcreteWithVirtualCall.java,"[0.0, 3.0, 11.0, 1.0, 0.0, 1.0, 0.0, 2.0, 1.0, 3.0, 0.0, 0.0, 1.0, 2.0, 0.0, 1.0, 2.0, 2.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 4.0, 9.0, 2.0, 0.0, 2.0, 6.0, 1.0, 3.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.5, 0.0, 2.0, 1.5, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[-3.132977, -3.132977]","[-0.9372925, -0.87150085, -0.9372925]",0
24,spec/java_integration/fixtures/ConstantHoldingInterface.java,"[0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 4.0, 5.0, 0.0, 0.0, 1.0, 4.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[],[],0
