node_id,node_className,node_metrics,node_ast_wpdp,node_ast_cpdp,node_label
10,activemq-camel/src/main/java/org/apache/activemq/camel/CamelQueue.java,"[0.0, 3.0, 48.0, 1.0, 0.0, 1.0, 0.0, 4.0, 1.0, 3.0, 0.0, 0.0, 1.0, 4.0, 21.0, 1.0, 4.0, 4.0, 11.0, 0.0, 0.0, 1.0, 4.0, 4.0, 4.0, 4.0, 11.0, 20.0, 4.0, 1.05, 7.0, 15.0, 1.0, 10.0, 0.0, 4.0, 1.0, 0.0, 2.0, 0.0, 3.0, 2.0, 2.0, 1.0, 0.0, 3.0, 2.5, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.916666666666667, 0.0]","[2.8859062, 1.44831, 2.8859062, 0.016946066, 2.8859062, 0.016946066]","[1.6043509, 1.6558019, 1.6043509, 1.6558019, 1.6043509, 1.6558019]",0
11,activemq-camel/src/main/java/org/apache/activemq/camel/CamelQueueReceiver.java,"[0.0, 3.0, 49.0, 1.0, 0.0, 1.0, 0.0, 2.0, 1.0, 7.0, 0.0, 3.0, 1.0, 2.0, 29.0, 1.0, 2.0, 2.0, 9.0, 0.0, 0.0, 1.0, 2.0, 3.0, 2.0, 2.0, 9.0, 14.0, 3.0, 2.07, 6.0, 12.0, 1.0, 9.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 2.0, 2.0, 4.0, 2.0, 0.0, 3.0, 2.5, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.92, 0.0]","[2.8859062, 3.1941645]","[1.6043509, 1.6558019]",0
12,activemq-camel/src/main/java/org/apache/activemq/camel/CamelQueueSender.java,"[0.0, 3.0, 91.0, 1.0, 0.0, 1.0, 0.0, 4.0, 1.0, 12.0, 0.0, 9.0, 1.0, 4.0, 60.0, 1.0, 4.0, 4.0, 12.0, 0.0, 0.0, 1.0, 4.0, 4.0, 4.0, 4.0, 12.0, 21.0, 4.0, 2.86, 10.0, 16.0, 1.0, 11.0, 0.0, 4.0, 1.0, 0.0, 3.0, 0.0, 2.0, 2.0, 5.0, 2.75, 0.0, 2.0, 1.5, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.626373626373626, 0.0]","[2.8859062, 2.8859062, 2.8859062]","[1.6043509, 1.6043509, 1.6043509]",0
13,activemq-camel/src/main/java/org/apache/activemq/camel/CamelTopic.java,"[0.0, 3.0, 49.0, 1.0, 0.0, 1.0, 0.0, 4.0, 1.0, 3.0, 0.0, 0.0, 1.0, 4.0, 21.0, 1.0, 4.0, 4.0, 11.0, 0.0, 0.0, 1.0, 4.0, 4.0, 4.0, 4.0, 11.0, 19.0, 4.0, 1.11, 9.0, 15.0, 1.0, 10.0, 0.0, 4.0, 1.0, 0.0, 2.0, 0.0, 3.0, 2.0, 4.0, 1.5, 0.0, 3.0, 2.5, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.94, 0.0]","[2.8859062, 1.44831, 2.8859062, 0.016946066, 2.8859062, 0.016946066]","[1.6043509, 1.6558019, 1.6043509, 1.6558019, 1.6043509, 1.6558019]",0
14,activemq-camel/src/main/java/org/apache/activemq/camel/CamelTopicPublisher.java,"[0.0, 3.0, 146.0, 1.0, 0.0, 1.0, 0.0, 6.0, 1.0, 16.0, 0.0, 13.0, 1.0, 6.0, 102.0, 1.0, 6.0, 6.0, 16.0, 0.0, 0.0, 1.0, 6.0, 6.0, 6.0, 6.0, 14.0, 29.0, 6.0, 3.52, 15.0, 20.0, 1.0, 13.0, 0.0, 6.0, 1.0, 0.0, 3.0, 0.0, 2.0, 2.0, 5.0, 2.66666666666667, 0.0, 2.0, 1.33333333333333, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.958904109589041, 0.0]","[2.8859062, 2.8859062, 2.8859062, 2.8859062, 2.8859062]","[1.6043509, 1.6043509, 1.6043509, 1.6043509, 1.6043509]",0
15,activemq-camel/src/main/java/org/apache/activemq/camel/CamelTopicSubscriber.java,"[0.0, 3.0, 65.0, 1.0, 0.0, 1.0, 0.0, 3.0, 1.0, 9.0, 0.0, 5.0, 1.0, 3.0, 38.0, 1.0, 3.0, 3.0, 10.0, 0.0, 0.0, 1.0, 3.0, 5.0, 3.0, 3.0, 10.0, 19.0, 5.0, 2.0, 8.0, 15.0, 1.0, 11.0, 0.0, 3.0, 1.0, 0.0, 2.0, 0.0, 2.0, 2.0, 6.0, 2.0, 0.0, 3.0, 2.66666666666667, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.938461538461538, 0.0]","[2.8859062, 3.1941645, 2.8859062, 3.1941645]","[1.6043509, 1.6558019, 1.6043509, 1.6558019]",0
16,activemq-camel/src/main/java/org/apache/activemq/camel/component/ActiveMQComponent.java,"[0.0, 4.0, 136.0, 2.0, 0.0, 1.0, 0.0, 23.0, 2.0, 5.0, 2.0, 1.0, 2.0, 15.0, 39.0, 1.0, 15.0, 23.0, 26.0, 3.0, 2.0, 2.0, 12.0, 29.0, 23.0, 15.0, 23.0, 78.0, 27.0, 0.5, 19.0, 50.0, 2.0, 26.0, 0.0, 13.0, 2.0, 86.0, 2.0, 0.0, 2.0, 1.0, 6.0, 1.6, 0.0, 6.0, 2.13333333333333, 1.0, 2.0, 1.53333333333333, 1.0, 4.0, 0.777777777777778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.507352941176471, 0.0]","[2.8859062, 2.8859062, 3.5376341, 2.0920336, 2.0920336, 2.8859062, 3.5376341, 2.0920336, 2.0920336, 2.8859062, 3.5376341, 2.0920336, 2.0920336, 2.8859062, 3.5376341, 2.0920336, 2.0920336, 2.8859062, 2.8859062, 2.8859062, 3.5376341, 2.0920336, 2.0920336, 2.8859062, 3.5376341, 2.0920336, 2.0920336, 2.8859062, 3.5376341, 1.0989659, 1.7776579, 2.8859062, 3.5376341, 1.4816399, 2.8859062]","[1.6043509, 1.6043509, 1.9507011, 1.6558019, 1.6558019, 1.6043509, 1.9507011, 1.6558019, 1.6558019, 1.6043509, 1.9507011, 1.6558019, 1.6558019, 1.6043509, 1.9507011, 1.6558019, 1.6558019, 1.6043509, 1.6043509, 1.6043509, 1.9507011, 1.6558019, 1.6558019, 1.6043509, 1.9507011, 1.6558019, 1.6558019, 1.6043509, 1.9507011, 1.6558019, 1.6558019, 1.6558019, 1.6043509, 1.9507011, 1.6558019, 1.6043509]",0
17,activemq-camel/src/main/java/org/apache/activemq/camel/component/ActiveMQConfiguration.java,"[0.0, 5.0, 191.0, 6.0, 0.0, 1.0, 0.0, 27.0, 2.0, 8.0, 1.0, 2.0, 2.0, 16.0, 58.0, 1.0, 16.0, 26.0, 39.0, 3.0, 5.0, 6.0, 13.0, 52.0, 26.0, 21.0, 37.0, 113.0, 39.0, 0.51, 20.0, 76.0, 6.0, 49.0, 0.0, 15.0, 2.0, 85.0, 2.0, 0.0, 2.0, 1.0, 4.0, 2.0, 0.0, 11.0, 2.5, 1.0, 24.0, 2.75, 1.0, 3.0, 0.666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.743455497382199, 0.0]","[2.8859062, 2.8859062, 2.8859062, 2.8859062, 2.8859062, 2.8859062, 2.8859062, 2.8859062, 2.8859062, 2.8859062, 2.8859062, 3.5376341, 0.9151814, 0.17088847, -0.2934394, 2.8859062, 1.6160227, 1.7776579, 2.8859062, 3.5376341, 2.6020894, 3.5376341, 2.329588, 3.5376341, 0.50975436, 1.7028618, 2.1983654, 3.5376341, 3.5376341, 2.8859062, 3.7254496, 1.0906111, 3.4662325, 2.894771, -0.21337801, 2.6015239, 3.4587994, 2.8859062, 2.8144803, 1.2755196, 3.5376341, 3.7254496, 1.0906111, 3.7254496, 1.0906111, 3.4587994]","[1.6043509, 1.6043509, 1.6043509, 1.6043509, 1.6043509, 1.6043509, 1.6043509, 1.6043509, 1.6043509, 1.6043509, 1.6043509, 1.9507011, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6043509, 1.6558019, 1.6558019, 1.6043509, 1.9507011, 1.6558019, 1.9507011, 1.6558019, 1.9507011, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.9507011, 1.6558019, 1.9507011, 1.6558019, 1.6558019, 1.6043509, 2.3058279, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 2.7062051, 1.6043509, 1.6558019, 1.6558019, 1.9507011, 2.3058279, 1.6558019, 2.3058279, 1.6558019, 2.7062051]",0
18,activemq-camel/src/main/java/org/apache/activemq/camel/component/CamelEndpointLoader.java,"[0.0, 7.0, 162.0, 4.0, 0.0, 1.0, 1.0, 25.0, 2.0, 7.0, 0.0, 0.0, 2.0, 15.0, 26.0, 2.0, 15.0, 24.0, 48.0, 3.0, 4.0, 4.0, 12.0, 50.0, 24.0, 15.0, 50.0, 116.0, 33.0, 0.22, 20.0, 83.0, 4.0, 57.0, 0.0, 15.0, 2.0, 80.0, 1.0, 0.0, 7.0, 4.0, 4.0, 2.06666666666667, 0.0, 9.0, 2.73333333333333, 1.0, 6.0, 1.73333333333333, 1.0, 3.0, 0.777777777777778, 0.0, 2.0, 2.0, 1.0, 34.0, 2.0, 0.975308641975309, 1.0]","[3.2116983, 2.8859062, 3.5376341, 1.6160227, 3.6543105, 3.5376341, 3.4587994, 3.7717185, -0.3042128, 2.8859062, 3.7254496, 3.8843274, 3.5376341, 3.5376341, 0.42934057, 0.12143757, 3.5407057, 1.2278295, 3.8416154, 0.12143757, 2.8859062, 3.5376341, 3.4152527, 2.8859062, 2.8859062, 2.8859062, 2.8859062, 3.5376341, -0.2578788, 2.0920336, -0.2578788, 2.0920336, 2.8859062, 2.8859062, 3.5376341, -0.2578788, 2.8859062, 2.8859062, -0.2578788, 3.0407703, 2.0920336, 2.8859062, 3.0407703, 2.8859062]","[1.6558019, 1.6043509, 1.6558019, 1.9507011, 1.6558019, 1.6558019, 1.9507011, 2.7062051, 1.6558019, 1.6558019, 1.6558019, 1.6043509, 2.3058279, 1.6558019, 1.9507011, 1.9507011, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.9840368, 1.6558019, 1.6043509, 1.9507011, 1.6558019, 1.6043509, 1.6043509, 1.6043509, 1.6043509, 1.9507011, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6043509, 1.6043509, 1.9507011, 1.6558019, 1.6043509, 1.6043509, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6043509, 1.6558019, 1.6043509, 1.6558019, 1.6558019]",0
19,activemq-camel/src/main/java/org/apache/activemq/camel/component/JournalComponent.java,"[0.0, 5.0, 39.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 5.0, 0.0, 0.0, 1.0, 1.0, 21.0, 1.0, 1.0, 1.0, 10.0, 1.0, 0.0, 1.0, 0.0, 3.0, 1.0, 1.0, 9.0, 14.0, 2.0, 1.5, 4.0, 11.0, 1.0, 9.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0]","[2.8859062, 2.890658]","[1.6043509, 1.6558019]",0
20,activemq-camel/src/main/java/org/apache/activemq/camel/component/JournalEndpoint.java,"[0.0, 9.0, 234.0, 5.0, 1.0, 1.0, 1.0, 32.0, 2.0, 9.0, 0.0, 0.0, 2.0, 20.0, 22.0, 4.0, 20.0, 32.0, 56.0, 5.0, 10.0, 5.0, 14.0, 101.0, 32.0, 20.0, 60.0, 186.0, 76.0, 0.12, 26.0, 136.0, 5.0, 97.0, 0.0, 20.0, 2.0, 81.0, 2.0, 0.0, 4.0, 2.0, 8.0, 2.9, 0.0, 17.0, 3.4, 1.0, 6.0, 1.75, 1.0, 4.0, 0.84, 0.0, 3.0, 3.0, 2.0, 12.0, 14.0, 0.957264957264957, 0.666666666666667]","[3.2116983, 1.0989659, 2.8859062, 2.8859062, 2.8859062, 2.8859062, 2.8859062, 2.8859062, 3.5376341, 3.3140285, 3.3140285, 3.4152527, 2.8859062, 3.5376341, 3.3140285, 0.5886056, 3.7717185, -0.0017150306, 3.3140285, 2.8859062, 3.5376341, 3.4020677, 3.4587994, 3.7144713, 3.7254496, -0.06524771, 3.4587994, 1.0356535, 2.8859062, 3.5376341, 3.4020677, 3.4587994, -0.37627465, 3.7144713, 2.8859062, 3.3595688, 2.3465548, 3.7717185, 2.8859062, 3.7254496, 3.911723, 3.4020677, 0.5964009, 3.5376341, 4.442376, 0.59116, 0.59116, -0.027449137, 0.59116, -0.027449137, 1.1733435, 3.5376341, 3.855446, 3.3140285, 0.10938042, 3.3140285, 4.2797194, 3.005584, 2.8859062, 2.8859062, -0.37627465, 3.7254496, 3.7254496, 0.59116, 0.20757823, 0.59116, 0.20757823, 3.5376341, 3.5376341, 3.4587994, 4.5332375, 1.0356535, 2.8859062, 2.8859062, 2.8859062, 2.8859062, 2.8859062]","[1.6558019, 1.6558019, 1.6043509, 1.6043509, 1.6043509, 1.6043509, 1.6558019, 1.6043509, 1.6558019, 1.6043509, 1.9507011, 1.6558019, 1.6558019, 1.6558019, 1.6043509, 1.9507011, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6043509, 1.9507011, 1.6558019, 2.7062051, 1.6558019, 2.3058279, 1.6558019, 2.7062051, 1.6558019, 1.6043509, 1.9507011, 1.6558019, 2.7062051, 1.6558019, 1.6558019, 1.6043509, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6043509, 2.3058279, 2.4436421, 1.6558019, 1.6558019, 1.9507011, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.9507011, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.6043509, 1.6043509, 1.6558019, 2.3058279, 2.3058279, 1.6558019, 1.6558019, 1.6558019, 1.6558019, 1.9507011, 1.9507011, 2.7062051, 1.6558019, 1.6558019, 1.6043509, 1.6043509, 1.6043509, 1.6043509, 1.6043509]",0
21,activemq-camel/src/main/java/org/apache/activemq/camel/converter/ActiveMQConverter.java,"[0.0, 3.0, 42.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 12.0, 1.0, 9.0, 1.0, 1.0, 29.0, 1.0, 1.0, 1.0, 7.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.0, 10.0, 1.0, 2.9, 3.0, 6.0, 1.0, 4.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.976190476190476, 0.0]","[2.8859062, 3.936897]","[1.6043509, 1.6558019]",0
