node_id,node_className,node_metrics,node_ast_wpdp,node_ast_cpdp,node_label
10,spec/java_integration/fixtures/ArrayReceiver.java,"[0.0, 3.0, 43.0, 1.0, 0.0, 1.0, 0.0, 10.0, 1.0, 3.0, 10.0, 0.0, 1.0, 10.0, 0.0, 1.0, 10.0, 10.0, 12.0, 0.0, 0.0, 1.0, 10.0, 10.0, 10.0, 10.0, 12.0, 33.0, 10.0, 0.0, 10.0, 22.0, 1.0, 11.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[-3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758]","[-0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005]",0
11,spec/java_integration/fixtures/ArrayReturningInterface.java,"[0.0, 1.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 3.0, 4.0, 0.0, 0.0, 1.0, 3.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[-3.2681758],[-0.9522005],0
12,spec/java_integration/fixtures/ArrayReturningInterfaceConsumer.java,"[0.0, 3.0, 7.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 6.0, 1.0, 0.0, 1.0, 4.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[-3.2681758],"[-0.9522005, -0.94499636]",0
13,spec/java_integration/fixtures/BeanLikeInterface.java,"[0.0, 1.0, 26.0, 1.0, 0.0, 1.0, 0.0, 12.0, 1.0, 1.0, 0.0, 0.0, 1.0, 12.0, 6.0, 1.0, 12.0, 12.0, 14.0, 0.0, 0.0, 1.0, 12.0, 0.0, 12.0, 12.0, 14.0, 14.0, 0.0, 0.43, 6.0, 14.0, 1.0, 13.0, 0.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.583333333333333, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[-3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758]","[-0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005]",0
14,spec/java_integration/fixtures/BeanLikeInterfaceHandler.java,"[0.0, 3.0, 56.0, 1.0, 0.0, 1.0, 0.0, 13.0, 1.0, 3.0, 0.0, 0.0, 1.0, 13.0, 6.0, 1.0, 13.0, 13.0, 16.0, 0.0, 1.0, 1.0, 13.0, 13.0, 13.0, 13.0, 16.0, 42.0, 13.0, 0.14, 8.0, 29.0, 1.0, 15.0, 0.0, 13.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 3.0, 1.53846153846154, 1.0, 2.0, 1.61538461538462, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[-3.2681758, -4.0007424, -3.2681758, -1.9998053, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758]","[-0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636]",0
15,spec/java_integration/fixtures/BooleanReturningInterface.java,"[0.0, 1.0, 5.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 3.0, 4.0, 0.0, 0.0, 1.0, 3.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[-3.2681758],[-0.9522005],0
16,spec/java_integration/fixtures/BooleanReturningInterfaceConsumer.java,"[0.0, 6.0, 10.0, 2.0, 0.0, 1.0, 0.0, 2.0, 2.0, 6.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 2.0, 3.0, 0.0, 0.0, 2.0, 1.0, 3.0, 2.0, 1.0, 3.0, 9.0, 3.0, 0.0, 1.0, 6.0, 2.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[-3.2681758, -3.6531796]","[-0.9522005, -1.290654, -0.94499636]",0
17,spec/java_integration/fixtures/ClassWithEnums.java,"[0.0, 0.0, 5.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 3.0, 0.0, 3.0, 1.0, 2.0, 0.0, 2.0, 2.0, 3.0, 4.0, 0.0, 0.0, 1.0, 3.0, 1.0, 1.0, 0.0, 2.0, 0.0, 100.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[-0.64913887],[-1.2815446],0
18,spec/java_integration/fixtures/ConcreteWithVirtualCall.java,"[0.0, 3.0, 11.0, 1.0, 0.0, 1.0, 0.0, 2.0, 1.0, 3.0, 0.0, 0.0, 1.0, 2.0, 0.0, 1.0, 2.0, 2.0, 4.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 4.0, 9.0, 2.0, 0.0, 2.0, 6.0, 1.0, 3.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.5, 0.0, 2.0, 1.5, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[-3.2681758, -3.2681758]","[-0.9522005, -0.94499636, -0.9522005]",0
19,spec/java_integration/fixtures/ConstantHoldingInterface.java,"[0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 4.0, 5.0, 0.0, 0.0, 1.0, 4.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[],[],0
20,spec/java_integration/fixtures/CoreTypeMethods.java,"[0.0, 3.0, 329.0, 1.0, 0.0, 1.0, 0.0, 81.0, 1.0, 3.0, 58.0, 0.0, 1.0, 81.0, 0.0, 1.0, 81.0, 81.0, 84.0, 0.0, 0.0, 1.0, 81.0, 81.0, 81.0, 81.0, 84.0, 247.0, 81.0, 0.0, 82.0, 165.0, 1.0, 83.0, 0.0, 23.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.271604938271605, 0.0, 3.0, 1.25925925925926, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.948328267477204, 0.0]","[-3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.990119, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -2.8060641, -3.2512705, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758]","[-0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.94499636, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.94499636, -0.94499636, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005]",0
21,spec/java_integration/fixtures/DescendantOfSingleMethodInterface.java,"[0.0, 1.0, 4.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 3.0, 3.0, 0.0, 0.0, 1.0, 3.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[-3.2681758],[-0.9522005],0
22,spec/java_integration/fixtures/JavaFields.java,"[0.0, 0.0, 53.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 47.0, 0.0, 21.0, 0.0, 0.0, 42.0, 0.0, 0.0, 45.0, 48.0, 0.0, 0.0, 5.0, 45.0, 0.0, 44.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[-3.990119, -3.990119, -3.990119, -3.990119, -3.990119, -3.990119, -3.990119, -3.990119, -3.990119, -3.990119, -3.990119, -3.990119, -3.990119, -3.990119]","[-0.94499636, -0.94499636, -0.94499636, -0.94499636, -0.94499636, -0.94499636, -0.94499636, -0.94499636, -0.94499636, -0.94499636, -0.94499636, -0.94499636, -0.94499636, -0.94499636]",0
23,spec/java_integration/fixtures/JavaIterable.java,"[0.0, 5.0, 20.0, 2.0, 0.0, 1.0, 0.0, 3.0, 2.0, 5.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 2.0, 3.0, 6.0, 0.0, 1.0, 2.0, 2.0, 4.0, 3.0, 2.0, 7.0, 17.0, 4.0, 0.0, 3.0, 11.0, 2.0, 6.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0, 1.5, 1.0, 3.0, 2.5, 2.0, 2.0, 1.5, 1.0, 1.0, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[-3.6465333, -3.759826, -3.2681758, -2.579652]","[-1.4436082, -0.94499636, -0.9522005, -0.94499636]",0
24,spec/java_integration/fixtures/JavaTypeMethods.java,"[0.0, 3.0, 30.0, 1.0, 0.0, 1.0, 1.0, 6.0, 1.0, 3.0, 3.0, 0.0, 1.0, 6.0, 0.0, 1.0, 6.0, 6.0, 10.0, 0.0, 1.0, 1.0, 6.0, 6.0, 6.0, 6.0, 10.0, 23.0, 6.0, 0.0, 7.0, 16.0, 1.0, 9.0, 0.0, 3.0, 1.0, 66.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.666666666666667, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[-3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758]","[-0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005]",0
25,spec/java_integration/fixtures/MethodNames.java,"[0.0, 1.0, 46.0, 1.0, 0.0, 1.0, 0.0, 35.0, 1.0, 1.0, 14.0, 0.0, 1.0, 35.0, 0.0, 1.0, 35.0, 35.0, 37.0, 0.0, 0.0, 1.0, 35.0, 20.0, 35.0, 35.0, 37.0, 38.0, 20.0, 0.0, 8.0, 57.0, 1.0, 21.0, 0.0, 21.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.571428571428571, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.891304347826087, 0.0]","[-3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758, -3.2681758]","[-0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005, -0.9522005]",0
